nwb_path,session_start_time,subject_id,num_good_units,num_units,brain_region,device,is_single_shank,is_v1_probe,most_common_area
sub-480135/sub-480135_ses-20210226T161028_behavior+ecephys+ogen.nwb,2021-02-26 16:10:28+00:00,480135,175,454,left Thalamus,19011111612 (neuropixels 2.0 - MS),False,False,Mediodorsal nucleus of thalamus
sub-480135/sub-480135_ses-20210303T161010_behavior+ecephys+ogen.nwb,2021-03-03 16:10:10+00:00,480135,69,354,left ALM,18005107442 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 6a"
sub-480135/sub-480135_ses-20210303T161010_behavior+ecephys+ogen.nwb,2021-03-03 16:10:10+00:00,480135,28,225,right ALM,18005107812 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480135/sub-480135_ses-20210303T161010_behavior+ecephys+ogen.nwb,2021-03-03 16:10:10+00:00,480135,66,203,right Midbrain,19011111142 (neuropixels 2.0 - MS),False,False,"Superior colliculus, motor related, intermediate white layer"
sub-480135/sub-480135_ses-20210303T161010_behavior+ecephys+ogen.nwb,2021-03-03 16:10:10+00:00,480135,94,302,right Striatum,19011111612 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-480135/sub-480135_ses-20210304T163309_behavior+ecephys+ogen.nwb,2021-03-04 16:33:09+00:00,480135,55,358,right Striatum,18005107442 (neuropixels 1.0 - 3B),True,True,"Globus pallidus, external segment"
sub-480135/sub-480135_ses-20210304T163309_behavior+ecephys+ogen.nwb,2021-03-04 16:33:09+00:00,480135,56,177,right Midbrain,19011111142 (neuropixels 2.0 - MS),False,False,Midbrain reticular nucleus
sub-480135/sub-480135_ses-20210304T163309_behavior+ecephys+ogen.nwb,2021-03-04 16:33:09+00:00,480135,108,357,right Striatum,19011111612 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-480927/sub-480927_ses-20210219T132453_behavior+ecephys+ogen.nwb,2021-02-19 13:24:53+00:00,480927,191,873,left ECT,18005107442 (neuropixels 1.0 - 3B),True,True,Piriform area
sub-480927/sub-480927_ses-20210219T132453_behavior+ecephys+ogen.nwb,2021-02-19 13:24:53+00:00,480927,110,454,left Thalamus,18005123392 (neuropixels 1.0 - 3B),True,True,Reticular nucleus of the thalamus
sub-480927/sub-480927_ses-20210219T132453_behavior+ecephys+ogen.nwb,2021-02-19 13:24:53+00:00,480927,75,309,left ALM,19011111614 (neuropixels 2.0 - SS),True,False,Anterior olfactory nucleus
sub-480927/sub-480927_ses-20210221T130859_behavior+ecephys+ogen.nwb,2021-02-21 13:08:59+00:00,480927,224,858,left ECT,18005107442 (neuropixels 1.0 - 3B),True,True,Piriform area
sub-480927/sub-480927_ses-20210221T130859_behavior+ecephys+ogen.nwb,2021-02-21 13:08:59+00:00,480927,174,564,left Thalamus,18005123392 (neuropixels 1.0 - 3B),True,True,Ventral anterior-lateral complex of the thalamus
sub-480927/sub-480927_ses-20210221T130859_behavior+ecephys+ogen.nwb,2021-02-21 13:08:59+00:00,480927,138,510,left Midbrain,18005123682 (neuropixels 1.0 - 3B),True,True,Anterior pretectal nucleus
sub-480927/sub-480927_ses-20210221T130859_behavior+ecephys+ogen.nwb,2021-02-21 13:08:59+00:00,480927,152,444,left ALM,19011111614 (neuropixels 2.0 - SS),True,False,"Orbital area, lateral part, layer 5"
sub-480927/sub-480927_ses-20210222T130313_behavior+ecephys+ogen.nwb,2021-02-22 13:03:13+00:00,480927,202,686,left BLA,18005107442 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480927/sub-480927_ses-20210222T130313_behavior+ecephys+ogen.nwb,2021-02-22 13:03:13+00:00,480927,99,396,left Midbrain,18005123392 (neuropixels 1.0 - 3B),True,True,Anterior pretectal nucleus
sub-480927/sub-480927_ses-20210222T130313_behavior+ecephys+ogen.nwb,2021-02-22 13:03:13+00:00,480927,49,246,left ALM,19011111614 (neuropixels 2.0 - SS),True,False,Anterior olfactory nucleus
sub-480927/sub-480927_ses-20210223T135753_behavior+ecephys+ogen.nwb,2021-02-23 13:57:53+00:00,480927,6,47,right Thalamus,18005107442 (neuropixels 1.0 - 3B),True,True,Substantia innominata
sub-480927/sub-480927_ses-20210223T135753_behavior+ecephys+ogen.nwb,2021-02-23 13:57:53+00:00,480927,182,692,right Midbrain,18005123392 (neuropixels 1.0 - 3B),True,True,Lateral posterior nucleus of the thalamus
sub-480927/sub-480927_ses-20210223T135753_behavior+ecephys+ogen.nwb,2021-02-23 13:57:53+00:00,480927,31,179,right ALM,19011111614 (neuropixels 2.0 - SS),True,False,Anterior olfactory nucleus
sub-480927/sub-480927_ses-20210224T133042_behavior+ecephys+ogen.nwb,2021-02-24 13:30:42+00:00,480927,134,677,right ALM,18005107442 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-480927/sub-480927_ses-20210224T133042_behavior+ecephys+ogen.nwb,2021-02-24 13:30:42+00:00,480927,47,214,right Thalamus,18005123392 (neuropixels 1.0 - 3B),True,True,"Globus pallidus, external segment"
sub-480927/sub-480927_ses-20210224T133042_behavior+ecephys+ogen.nwb,2021-02-24 13:30:42+00:00,480927,146,716,right Midbrain,18005123682 (neuropixels 1.0 - 3B),True,True,Lateral posterior nucleus of the thalamus
sub-480927/sub-480927_ses-20210224T133042_behavior+ecephys+ogen.nwb,2021-02-24 13:30:42+00:00,480927,142,341,right Striatum,19011111614 (neuropixels 2.0 - SS),True,False,"Primary somatosensory area, mouth, layer 5"
sub-480927/sub-480927_ses-20210225T115002_behavior+ecephys+ogen.nwb,2021-02-25 11:50:02+00:00,480927,71,295,right ALM,18005107442 (neuropixels 1.0 - 3B),True,True,"Secondary motor area, layer 5"
sub-480927/sub-480927_ses-20210225T115002_behavior+ecephys+ogen.nwb,2021-02-25 11:50:02+00:00,480927,38,212,right Thalamus,18005123392 (neuropixels 1.0 - 3B),True,True,Anterior amygdalar area
sub-480927/sub-480927_ses-20210225T115002_behavior+ecephys+ogen.nwb,2021-02-25 11:50:02+00:00,480927,86,407,right Midbrain,18005123682 (neuropixels 1.0 - 3B),True,True,Posterior complex of the thalamus
sub-480927/sub-480927_ses-20210225T115002_behavior+ecephys+ogen.nwb,2021-02-25 11:50:02+00:00,480927,171,501,right Striatum,19011111614 (neuropixels 2.0 - SS),True,False,Piriform area
sub-480927/sub-480927_ses-20210226T133429_behavior+ecephys+ogen.nwb,2021-02-26 13:34:29+00:00,480927,118,424,right ALM,18005107442 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 2/3"
sub-480927/sub-480927_ses-20210226T133429_behavior+ecephys+ogen.nwb,2021-02-26 13:34:29+00:00,480927,77,414,right Thalamus,18005123392 (neuropixels 1.0 - 3B),True,True,Ventral posterolateral nucleus of the thalamus
sub-480927/sub-480927_ses-20210226T133429_behavior+ecephys+ogen.nwb,2021-02-26 13:34:29+00:00,480927,45,339,right Midbrain,18005123682 (neuropixels 1.0 - 3B),True,True,Zona incerta
sub-480927/sub-480927_ses-20210226T133429_behavior+ecephys+ogen.nwb,2021-02-26 13:34:29+00:00,480927,243,581,right Striatum,19011111614 (neuropixels 2.0 - SS),True,False,"Primary somatosensory area, mouth, layer 5"
sub-480927/sub-480927_ses-20210228T131818_behavior+ecephys+ogen.nwb,2021-02-28 13:18:18+00:00,480927,130,373,left Striatum,19011111142 (neuropixels 2.0 - MS),False,False,Piriform area
sub-480927/sub-480927_ses-20210228T131818_behavior+ecephys+ogen.nwb,2021-02-28 13:18:18+00:00,480927,42,212,left Midbrain,19011111612 (neuropixels 2.0 - MS),False,False,Anterior pretectal nucleus
sub-480927/sub-480927_ses-20210228T131818_behavior+ecephys+ogen.nwb,2021-02-28 13:18:18+00:00,480927,96,407,right Striatum,19011111614 (neuropixels 2.0 - SS),True,False,Piriform area
sub-480927/sub-480927_ses-20210220T124834_behavior+ecephys+ogen.nwb,2021-02-20 12:48:34+00:00,480927,142,463,left Thalamus,18005107442 (neuropixels 1.0 - 3B),True,True,Lateral dorsal nucleus of thalamus
sub-480927/sub-480927_ses-20210220T124834_behavior+ecephys+ogen.nwb,2021-02-20 12:48:34+00:00,480927,234,887,left ECT,18005123392 (neuropixels 1.0 - 3B),True,True,"Endopiriform nucleus, dorsal part"
sub-480927/sub-480927_ses-20210220T124834_behavior+ecephys+ogen.nwb,2021-02-20 12:48:34+00:00,480927,80,462,left Midbrain,18005123682 (neuropixels 1.0 - 3B),True,True,"Superior colliculus, motor related, intermediate gray layer"
sub-480927/sub-480927_ses-20210220T124834_behavior+ecephys+ogen.nwb,2021-02-20 12:48:34+00:00,480927,60,257,left ALM,19011111614 (neuropixels 2.0 - SS),True,False,Anterior olfactory nucleus
sub-480927/sub-480927_ses-20210218T122535_behavior+ecephys+ogen.nwb,2021-02-18 12:25:35+00:00,480927,139,603,left Striatum,18005107442 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480927/sub-480927_ses-20210218T122535_behavior+ecephys+ogen.nwb,2021-02-18 12:25:35+00:00,480927,75,552,left Midbrain,18005123392 (neuropixels 1.0 - 3B),True,True,Zona incerta
sub-480927/sub-480927_ses-20210218T122535_behavior+ecephys+ogen.nwb,2021-02-18 12:25:35+00:00,480927,139,499,left Thalamus,18005123682 (neuropixels 1.0 - 3B),True,True,Ventral medial nucleus of the thalamus
sub-480927/sub-480927_ses-20210218T122535_behavior+ecephys+ogen.nwb,2021-02-18 12:25:35+00:00,480927,124,676,left ALM,18194822541 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-480928/sub-480928_ses-20210121T153333_behavior+ecephys+ogen.nwb,2021-01-21 15:33:33+00:00,480928,111,571,right Striatum,18005107442 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-480928/sub-480928_ses-20210121T153333_behavior+ecephys+ogen.nwb,2021-01-21 15:33:33+00:00,480928,119,437,right Midbrain,18005123392 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-480928/sub-480928_ses-20210121T153333_behavior+ecephys+ogen.nwb,2021-01-21 15:33:33+00:00,480928,90,383,left Midbrain,18005123682 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-480928/sub-480928_ses-20210121T153333_behavior+ecephys+ogen.nwb,2021-01-21 15:33:33+00:00,480928,112,549,left Striatum,18194822541 (neuropixels 1.0 - 3B),True,True,Caudoputamen
